"Year","Month","Day","Time","MachineID","ComponentAttended","ServiceType"
"2017","03","19","06:00:00","MID10811","Component4","ComponentRepair"
"2017","04","03","06:00:00","MID10811","Component1","ComponentRepair"
"2017","04","18","06:00:00","MID10811","Component2","ComponentRepair"
"2017","05","03","06:00:00","MID10811","Component3","ComponentRepair"
"2017","05","18","06:00:00","MID10811","Component4","ComponentRepair"
"2017","06","02","06:00:00","MID10811","Component1","ComponentRepair"
"2017","07","02","06:00:00","MID10811","Component2","ComponentRepair"
"2017","07","17","06:00:00","MID10811","Component2","ComponentRepair"
"2017","07","17","06:00:00","MID10811","Component4","ComponentRepair"
"2017","08","01","06:00:00","MID10811","Component1","ScheduledService"
"2017","08","16","06:00:00","MID10811","Component4","ComponentRepair"
"2017","08","31","06:00:00","MID10811","Component3","ComponentRepair"
"2017","08","31","06:00:00","MID10811","Component4","ComponentRepair"
"2017","09","15","06:00:00","MID10811","Component2","ComponentRepair"
"2017","09","30","06:00:00","MID10811","Component2","ComponentRepair"
"2017","10","15","06:00:00","MID10811","Component1","ComponentRepair"
"2017","10","30","06:00:00","MID10811","Component2","ComponentRepair"
"2017","11","29","06:00:00","MID10811","Component3","ComponentRepair"
"2016","07","16","06:00:00","MID10806","Component3","ComponentRepair"
"2016","09","14","06:00:00","MID10806","Component1","ComponentRepair"
"2016","09","29","06:00:00","MID10806","Component2","ComponentRepair"
"2016","09","29","06:00:00","MID10806","Component4","ComponentRepair"
"2017","01","25","06:00:00","MID10806","Component2","ComponentRepair"
"2017","02","09","06:00:00","MID10806","Component3","ComponentRepair"
"2017","02","09","06:00:00","MID10806","Component4","ComponentRepair"
"2017","02","24","06:00:00","MID10806","Component4","ComponentRepair"
"2017","03","11","06:00:00","MID10806","Component2","ComponentRepair"
"2017","03","26","06:00:00","MID10806","Component2","ComponentRepair"
"2017","04","10","06:00:00","MID10806","Component2","ComponentRepair"
"2017","04","25","06:00:00","MID10806","Component2","ComponentRepair"
"2017","05","10","06:00:00","MID10806","Component4","ComponentRepair"
"2017","05","25","06:00:00","MID10806","Component1","ComponentRepair"
"2017","06","09","06:00:00","MID10806","Component1","ComponentRepair"
"2017","06","09","06:00:00","MID10806","Component3","ComponentRepair"
"2017","06","24","06:00:00","MID10806","Component3","ComponentRepair"
"2017","07","09","06:00:00","MID10806","Component4","ComponentRepair"
"2017","07","24","06:00:00","MID10806","Component1","ComponentRepair"
"2017","08","08","06:00:00","MID10806","Component3","ComponentRepair"
"2017","08","23","06:00:00","MID10806","Component4","ComponentRepair"
"2017","09","07","06:00:00","MID10806","Component3","ComponentRepair"
"2017","10","07","06:00:00","MID10806","Component3","ComponentRepair"
"2017","10","07","06:00:00","MID10806","Component4","ComponentRepair"
"2017","10","22","06:00:00","MID10806","Component2","ComponentRepair"
"2017","10","22","06:00:00","MID10806","Component1","ComponentRepair"
"2017","11","06","06:00:00","MID10806","Component1","ComponentRepair"
"2016","07","16","06:00:00","MID10876","Component3","ComponentRepair"
"2016","07","31","06:00:00","MID10876","Component2","ComponentRepair"
"2016","10","29","06:00:00","MID10876","Component1","ComponentRepair"
"2016","11","13","06:00:00","MID10876","Component4","ComponentRepair"
"2017","01","26","06:00:00","MID10876","Component3","ComponentRepair"
"2017","01","26","06:00:00","MID10876","Component1","ComponentRepair"
"2017","02","10","06:00:00","MID10876","Component4","ComponentRepair"
"2017","02","10","06:00:00","MID10876","Component2","ComponentRepair"
"2017","03","12","06:00:00","MID10876","Component3","ComponentRepair"
"2017","03","12","06:00:00","MID10876","Component1","ComponentRepair"
"2017","03","27","06:00:00","MID10876","Component2","ComponentRepair"
"2017","04","26","06:00:00","MID10876","Component3","ComponentRepair"
"2017","05","11","06:00:00","MID10876","Component1","ComponentRepair"
"2017","05","11","06:00:00","MID10876","Component3","ComponentRepair"
"2017","05","26","06:00:00","MID10876","Component4","ComponentRepair"
"2017","06","25","06:00:00","MID10876","Component2","ComponentRepair"
"2017","06","25","06:00:00","MID10876","Component1","ComponentRepair"
"2017","07","10","06:00:00","MID10876","Component3","ComponentRepair"
"2017","07","10","06:00:00","MID10876","Component4","ComponentRepair"
"2017","07","25","06:00:00","MID10876","Component3","ComponentRepair"
"2017","08","09","06:00:00","MID10876","Component3","ComponentRepair"
"2017","08","24","06:00:00","MID10876","Component3","ComponentRepair"
"2017","09","08","06:00:00","MID10876","Component2","ComponentRepair"
"2017","09","08","06:00:00","MID10876","Component3","ComponentRepair"
"2017","09","23","06:00:00","MID10876","Component1","ComponentRepair"
"2017","09","23","06:00:00","MID10876","Component4","ComponentRepair"
"2017","10","23","06:00:00","MID10876","Component1","ComponentRepair"
"2016","07","16","06:00:00","MID10812","Component1","ComponentRepair"
"2016","08","30","06:00:00","MID10812","Component2","ComponentRepair"
"2016","08","30","06:00:00","MID10812","Component3","ComponentRepair"
"2016","11","13","06:00:00","MID10812","Component4","ComponentRepair"
"2017","01","07","06:00:00","MID10812","Component2","ComponentRepair"
"2017","01","22","06:00:00","MID10812","Component3","ComponentRepair"
"2017","01","22","06:00:00","MID10812","Component2","ComponentRepair"
"2017","02","06","06:00:00","MID10812","Component1","ComponentRepair"
"2017","02","21","06:00:00","MID10812","Component1","ComponentRepair"
"2017","03","08","06:00:00","MID10812","Component4","ComponentRepair"
"2017","03","08","06:00:00","MID10812","Component1","ComponentRepair"
"2017","03","23","06:00:00","MID10812","Component1","ComponentRepair"
"2017","03","23","06:00:00","MID10812","Component3","ComponentRepair"
"2017","04","07","06:00:00","MID10812","Component1","ComponentRepair"
"2017","04","22","06:00:00","MID10812","Component4","ComponentRepair"
"2017","05","07","06:00:00","MID10812","Component2","ComponentRepair"
"2017","05","22","06:00:00","MID10812","Component4","ComponentRepair"
"2017","06","06","06:00:00","MID10812","Component4","ComponentRepair"
"2017","06","21","06:00:00","MID10812","Component3","ComponentRepair"
"2017","07","06","06:00:00","MID10812","Component2","ComponentRepair"
"2017","07","06","06:00:00","MID10812","Component1","ComponentRepair"
"2017","08","05","06:00:00","MID10812","Component4","ComponentRepair"
"2017","08","20","06:00:00","MID10812","Component4","ComponentRepair"
"2017","09","04","06:00:00","MID10812","Component4","ComponentRepair"
"2017","09","04","06:00:00","MID10812","Component1","ComponentRepair"
"2017","09","19","06:00:00","MID10812","Component2","ComponentRepair"
"2017","10","04","06:00:00","MID10812","Component1","ComponentRepair"
"2017","10","04","06:00:00","MID10812","Component4","ComponentRepair"
"2017","10","19","06:00:00","MID10812","Component1","ComponentRepair"
"2017","10","19","06:00:00","MID10812","Component4","ComponentRepair"
"2017","11","03","06:00:00","MID10812","Component2","ComponentRepair"
"2016","06","01","06:00:00","MID10842","Component3","ScheduledService"
"2016","07","16","06:00:00","MID10842","Component1","ComponentRepair"
"2016","11","28","06:00:00","MID10842","Component2","ComponentRepair"
"2016","12","13","06:00:00","MID10842","Component4","ComponentRepair"
"2017","01","05","06:00:00","MID10842","Component2","ComponentRepair"
"2017","01","05","06:00:00","MID10842","Component1","ComponentRepair"
"2017","02","04","06:00:00","MID10842","Component1","ComponentRepair"
"2017","02","04","06:00:00","MID10842","Component3","ComponentRepair"
"2017","03","06","06:00:00","MID10842","Component2","ComponentRepair"
"2017","03","21","06:00:00","MID10842","Component4","ComponentRepair"
"2017","03","21","06:00:00","MID10842","Component1","ComponentRepair"
"2017","04","05","06:00:00","MID10842","Component3","ComponentRepair"
"2017","04","20","06:00:00","MID10842","Component1","ComponentRepair"
"2017","05","05","06:00:00","MID10842","Component4","ComponentRepair"
"2017","05","05","06:00:00","MID10842","Component2","ComponentRepair"
"2017","05","20","06:00:00","MID10842","Component1","ComponentRepair"
"2017","05","20","06:00:00","MID10842","Component3","ComponentRepair"
"2017","06","04","06:00:00","MID10842","Component4","ComponentRepair"
"2017","06","19","06:00:00","MID10842","Component1","ComponentRepair"
"2017","06","19","06:00:00","MID10842","Component4","ComponentRepair"
"2017","07","04","06:00:00","MID10842","Component1","ComponentRepair"
"2017","07","19","06:00:00","MID10842","Component2","ComponentRepair"
"2017","08","03","06:00:00","MID10842","Component2","ComponentRepair"
"2017","08","18","06:00:00","MID10842","Component4","ComponentRepair"
"2017","08","18","06:00:00","MID10842","Component2","ComponentRepair"
"2017","09","17","06:00:00","MID10842","Component4","ComponentRepair"
"2017","10","02","06:00:00","MID10842","Component2","ComponentRepair"
"2017","10","02","06:00:00","MID10842","Component3","ComponentRepair"
"2017","10","17","06:00:00","MID10842","Component4","ComponentRepair"
"2017","10","17","06:00:00","MID10842","Component1","ComponentRepair"
"2017","11","01","06:00:00","MID10842","Component2","ScheduledService"
"2017","11","16","06:00:00","MID10842","Component4","ComponentRepair"
"2016","07","16","06:00:00","MID10860","Component2","ComponentRepair"
"2016","09","29","06:00:00","MID10860","Component4","ComponentRepair"
"2016","11","13","06:00:00","MID10860","Component3","ComponentRepair"
"2016","11","28","06:00:00","MID10860","Component1","ComponentRepair"
"2017","01","30","06:00:00","MID10860","Component1","ComponentRepair"
"2017","01","30","06:00:00","MID10860","Component4","ComponentRepair"
"2017","02","14","06:00:00","MID10860","Component1","ComponentRepair"
"2017","02","14","06:00:00","MID10860","Component3","ComponentRepair"
"2017","03","01","06:00:00","MID10860","Component2","ScheduledService"
"2017","03","01","06:00:00","MID10860","Component1","ScheduledService"
"2017","03","16","06:00:00","MID10860","Component4","ComponentRepair"
"2017","03","16","06:00:00","MID10860","Component2","ComponentRepair"
"2017","03","31","06:00:00","MID10860","Component2","ComponentRepair"
"2017","04","15","06:00:00","MID10860","Component2","ComponentRepair"
"2017","04","30","06:00:00","MID10860","Component3","ComponentRepair"
"2017","04","30","06:00:00","MID10860","Component1","ComponentRepair"
"2017","05","15","06:00:00","MID10860","Component2","ComponentRepair"
"2017","05","30","06:00:00","MID10860","Component3","ComponentRepair"
"2017","05","30","06:00:00","MID10860","Component4","ComponentRepair"
"2017","06","14","06:00:00","MID10860","Component2","ComponentRepair"
"2017","06","14","06:00:00","MID10860","Component1","ComponentRepair"
"2017","06","29","06:00:00","MID10860","Component3","ComponentRepair"
"2017","07","14","06:00:00","MID10860","Component1","ComponentRepair"
"2017","07","29","06:00:00","MID10860","Component2","ComponentRepair"
"2017","08","13","06:00:00","MID10860","Component4","ComponentRepair"
"2017","08","28","06:00:00","MID10860","Component4","ComponentRepair"
"2017","08","28","06:00:00","MID10860","Component1","ComponentRepair"
"2017","09","27","06:00:00","MID10860","Component4","ComponentRepair"
"2017","10","12","06:00:00","MID10860","Component2","ComponentRepair"
"2017","10","27","06:00:00","MID10860","Component2","ComponentRepair"
"2017","11","11","06:00:00","MID10860","Component4","ComponentRepair"
"2017","11","26","06:00:00","MID10860","Component1","ComponentRepair"
"2017","11","26","06:00:00","MID10860","Component4","ComponentRepair"
"2016","10","29","06:00:00","MID10935","Component4","ComponentRepair"
"2016","11","13","06:00:00","MID10935","Component3","ComponentRepair"
"2016","11","28","06:00:00","MID10935","Component1","ComponentRepair"
"2016","12","28","06:00:00","MID10935","Component2","ComponentRepair"
"2017","01","13","06:00:00","MID10935","Component3","ComponentRepair"
"2017","01","13","06:00:00","MID10935","Component4","ComponentRepair"
"2017","02","12","06:00:00","MID10935","Component2","ComponentRepair"
"2017","02","27","06:00:00","MID10935","Component3","ComponentRepair"
"2017","02","27","06:00:00","MID10935","Component4","ComponentRepair"
"2017","03","14","06:00:00","MID10935","Component4","ComponentRepair"
"2017","03","14","06:00:00","MID10935","Component1","ComponentRepair"
"2017","04","13","06:00:00","MID10935","Component2","ComponentRepair"
"2017","04","13","06:00:00","MID10935","Component3","ComponentRepair"
"2017","04","28","06:00:00","MID10935","Component4","ComponentRepair"
"2017","04","28","06:00:00","MID10935","Component3","ComponentRepair"
"2017","05","28","06:00:00","MID10935","Component2","ComponentRepair"
"2017","06","12","06:00:00","MID10935","Component1","ComponentRepair"
"2017","06","27","06:00:00","MID10935","Component1","ComponentRepair"
"2017","07","12","06:00:00","MID10935","Component2","ComponentRepair"
"2017","07","27","06:00:00","MID10935","Component4","ComponentRepair"
"2017","07","27","06:00:00","MID10935","Component3","ComponentRepair"
"2017","08","11","06:00:00","MID10935","Component2","ComponentRepair"
"2017","08","26","06:00:00","MID10935","Component1","ComponentRepair"
"2017","09","10","06:00:00","MID10935","Component3","ComponentRepair"
"2017","09","10","06:00:00","MID10935","Component1","ComponentRepair"
"2017","09","25","06:00:00","MID10935","Component3","ComponentRepair"
"2017","10","10","06:00:00","MID10935","Component3","ComponentRepair"
"2017","11","24","06:00:00","MID10935","Component4","ComponentRepair"
"2016","06","16","06:00:00","MID10837","Component3","ComponentRepair"
"2016","10","29","06:00:00","MID10837","Component2","ComponentRepair"
"2016","11","28","06:00:00","MID10837","Component1","ComponentRepair"
"2016","12","13","06:00:00","MID10837","Component4","ComponentRepair"
"2017","01","28","06:00:00","MID10837","Component2","ComponentRepair"
"2017","02","12","06:00:00","MID10837","Component1","ComponentRepair"
"2017","03","14","06:00:00","MID10837","Component1","ComponentRepair"
"2017","03","14","06:00:00","MID10837","Component3","ComponentRepair"
"2017","03","29","06:00:00","MID10837","Component3","ComponentRepair"
"2017","03","29","06:00:00","MID10837","Component4","ComponentRepair"
